step,N,a,z,Phi,dot_Phi,rho_b,rho_c,rho_r,V,H_dimensionless
182.0,-2.0900000000000194,0.12368713581745241,7.084915164305217,0.0,0.0,79.27160677410032,396.3580338705015,1.153627592619842,0.69991,12.615905017572352
183.0,-2.0850000000000195,0.12430712016577695,7.0445914816978465,0.0,0.0,78.09140630518564,390.4570315259281,1.1307842358066964,0.69991,12.521702920222424
184.0,-2.0800000000000196,0.12493021219857997,7.00446891429651,0.0,0.0,76.9287767321252,384.6438836606259,1.1083932077639709,0.69991,12.428206676756373
185.0,-2.0750000000000197,0.12555642749319473,6.9645464590349295,0.0,0.0,75.78345645836042,378.91728229180194,1.086445551781922,0.69991,12.335411009257648
186.0,-2.07000000000002,0.12618578170503625,6.924823117849645,0.0,0.0,74.65518778199805,373.2759389099901,1.0649324885055413,0.69991,12.243310679448507
187.0,-2.06500000000002,0.12681829056799257,6.885297897655057,0.0,0.0,73.54371683782621,367.7185841891309,1.0438454124226968,0.69991,12.151900488392474
188.0,-2.06000000000002,0.1274539698948182,6.845969810318606,0.0,0.0,72.44879354019363,362.243967700968,1.0231758884218136,0.69991,12.06117527619902
189.0,-2.05500000000002,0.12809283557752943,6.8068378726360566,0.0,0.0,71.37017152673931,356.8508576336964,1.0029156484177164,0.69991,11.971129921730494
190.0,-2.0500000000000203,0.12873490358780162,6.767901106306929,0.0,0.0,70.30760810295995,351.5380405147996,0.9830565880442854,0.69991,11.881759342311275
191.0,-2.0450000000000204,0.12938018997736844,6.729158537910037,0.0,0.0,69.26086418760268,346.3043209380133,0.9635907634126017,0.69991,11.793058493439105
192.0,-2.0400000000000205,0.13002871087842324,6.690609198879156,0.0,0.0,68.22970425887077,341.14852129435377,0.9445103879332861,0.69991,11.705022368498602
193.0,-2.0350000000000206,0.13068048250402237,6.652252125478798,0.0,0.0,67.21389630143021,336.069481507151,0.9258078292017591,0.69991,11.617645998476958
194.0,-2.0300000000000207,0.13133552114849037,6.614086358780131,0.0,0.0,66.21321175420532,331.0660587710265,0.9074756059451775,0.69991,11.530924451681761
195.0,-2.025000000000021,0.13199384318782748,6.576110944637002,0.0,0.0,65.22742545895147,326.13712729475725,0.8895063850298258,0.69991,11.444852833460967
196.0,-2.020000000000021,0.13265546508011894,6.53832493366208,0.0,0.0,64.25631560959361,321.28157804796797,0.8718929785277645,0.69991,11.359426285924968
197.0,-2.015000000000021,0.13332040336594658,6.500727381203119,0.0,0.0,63.299663702318924,316.4983185115945,0.8546283408415632,0.69991,11.274639987670781
198.0,-2.010000000000021,0.13398867466880213,6.463317347319353,0.0,0.0,62.35725448641254,311.7862724320626,0.8377055658859681,0.69991,11.190489153508306
199.0,-2.005000000000021,0.134660295695503,6.426093896757982,0.0,0.0,61.42887591582526,307.1443795791262,0.8211178843253752,0.69991,11.106969034188653
200.0,-2.0000000000000213,0.13533528323660982,6.389056098930808,0.0,0.0,60.51431910146224,302.57159550731114,0.8048586608660063,0.69991,11.024074916134527
201.0,-1.9950000000000214,0.13601365416684624,6.352203027890954,0.0,0.0,59.61337826418212,298.06689132091054,0.7889213916017026,0.69991,10.941802121172643
202.0,-1.9900000000000215,0.1366954254455209,6.315533762309724,0.0,0.0,58.725850688495804,293.62925344247896,0.773299701412276,0.69991,10.860146006268163
203.0,-1.9850000000000216,0.13738061411695127,6.279047385453571,0.0,0.0,57.85153667695465,289.2576833847732,0.7579873414133758,0.69991,10.779101963261152
204.0,-1.9800000000000217,0.1380692373108898,6.24274298516117,0.0,0.0,56.990239505217694,284.95119752608844,0.7429781864568513,0.69991,10.698665418604993
205.0,-1.9750000000000218,0.1387613122429522,6.206619653820626,0.0,0.0,56.14176537778783,280.70882688893914,0.7282662326806116,0.69991,10.618831833106809
206.0,-1.970000000000022,0.13945685621504786,6.170676488346771,0.0,0.0,55.30592338440702,276.52961692203513,0.7138455951070002,0.69991,10.539596701669838
207.0,-1.965000000000022,0.14015588661581227,6.134912590158598,0.0,0.0,54.48252545710069,272.41262728550345,0.6997105052887254,0.69991,10.460955553037731
208.0,-1.9600000000000222,0.14085842092104187,6.099327065156791,0.0,0.0,53.67138632786161,268.3569316393081,0.6858553090014049,0.69991,10.38290394954082
209.0,-1.9550000000000223,0.1415644766941309,6.063919023701367,0.0,0.0,52.87232348696384,264.3616174348192,0.6722744639818005,0.69991,10.30543748684426
210.0,-1.9500000000000224,0.1422740715865104,6.02868758058945,0.0,0.0,52.08515714189726,260.4257857094863,0.6589625377108386,0.69991,10.22855179369811
211.0,-1.9450000000000225,0.14298722333808966,5.993631855033127,0.0,0.0,51.309710176913505,256.54855088456753,0.6459142052405306,0.69991,10.152242531689268
212.0,-1.9400000000000226,0.14370394977769968,5.958750970637429,0.0,0.0,50.545808113174154,252.72904056587075,0.6331242470639225,0.69991,10.07650539499531
213.0,-1.9350000000000227,0.1444242688235387,5.924044055378434,0.0,0.0,49.79327906949227,248.96639534746134,0.6205875470272223,0.69991,10.001336110140166
214.0,-1.9300000000000228,0.14514819848362043,5.8895102415814495,0.0,0.0,49.05195372365843,245.25976861829213,0.6082990902832709,0.69991,9.926730435751638
215.0,-1.925000000000023,0.14587575685622403,5.8551486658993355,0.0,0.0,48.32166527434246,241.60832637171228,0.5962539612855356,0.69991,9.85268416232078
216.0,-1.920000000000023,0.14660696213034677,5.820958469290907,0.0,0.0,47.60224940356248,238.0112470178124,0.5844473418218268,0.69991,9.77919311196305
217.0,-1.9150000000000231,0.14734183258615854,5.786938796999469,0.0,0.0,46.893544239712654,234.46772119856323,0.5728745090869478,0.69991,9.706253138181298
218.0,-1.9100000000000232,0.14808038659545902,5.753088798531443,0.0,0.0,46.19539032114137,230.9769516057068,0.5615308337935109,0.69991,9.63386012563053
219.0,-1.9050000000000233,0.1488226426221369,5.719407627635105,0.0,0.0,45.50763056027172,227.53815280135856,0.5504117783201599,0.69991,9.562009989884457
220.0,-1.9000000000000234,0.14956861922263154,5.685894442279427,0.0,0.0,44.830110208256144,224.15055104128066,0.5395128948964615,0.69991,9.49069867720379
221.0,-1.8950000000000236,0.15031833504639677,5.652548404633029,0.0,0.0,44.16267682015725,220.8133841007862,0.5288298238237377,0.69991,9.419922164306298
222.0,-1.8900000000000237,0.15107180883636728,5.619368681043233,0.0,0.0,43.5051802206471,217.52590110323544,0.518358291731128,0.69991,9.349676458138603
223.0,-1.8850000000000238,0.15182905942942698,5.586354442015225,0.0,0.0,42.85747247021708,214.28736235108536,0.5080941098661846,0.69991,9.27995759564968
224.0,-1.8800000000000239,0.15259010575688023,5.553504862191305,0.0,0.0,42.21940783189094,211.09703915945465,0.4980331724193151,0.69991,9.21076164356609
225.0,-1.875000000000024,0.15335496684492478,5.52081912033027,0.0,0.0,41.590842738433324,207.95421369216655,0.4881714548814039,0.69991,9.14208469816889
226.0,-1.870000000000024,0.1541236618151277,5.488296399286868,0.0,0.0,40.97163576004654,204.85817880023262,0.47850501243395527,0.69991,9.073922885072239
227.0,-1.8650000000000242,0.1548962098849033,5.455935885991381,0.0,0.0,40.36164757254827,201.8082378627413,0.4690299783711131,0.69991,9.006272359003672
228.0,-1.8600000000000243,0.15567263036799353,5.42373677142929,0.0,0.0,39.76074092602305,198.8037046301152,0.4597425625529271,0.69991,8.939129303586025
229.0,-1.8550000000000244,0.1564529426749509,5.391698250621055,0.0,0.0,39.16878061394042,195.84390306970207,0.4506390498892462,0.69991,8.87248993112102
230.0,-1.8500000000000245,0.15723716631362375,5.359819522601988,0.0,0.0,38.585633442732934,192.92816721366464,0.44171579885363293,0.69991,8.80635048237447
231.0,-1.8450000000000246,0.1580253208896439,5.328099790402225,0.0,0.0,38.011168201827005,190.055841009135,0.4329692400267045,0.69991,8.740707226363106
232.0,-1.8400000000000247,0.15881742610691676,5.296538261026813,0.0,0.0,37.44525563412,187.22627817059998,0.4243958746683173,0.69991,8.675556460143028
233.0,-1.8350000000000248,0.15961350176811406,5.26513414543587,0.0,0.0,36.88776840689683,184.43884203448414,0.41599227331802424,0.69991,8.610894508599731
234.0,-1.830000000000025,0.16041356777516877,5.233886658524873,0.0,0.0,36.33858108317956,181.6929054158978,0.40775507442324477,0.69991,8.546717724239729
235.0,-1.825000000000025,0.1612176441297727,5.202795019105021,0.0,0.0,35.79757009350356,178.9878504675178,0.39968098299459914,0.69991,8.483022486983751
236.0,-1.8200000000000252,0.1620257509338767,5.171858449883708,0.0,0.0,35.26461370811385,176.32306854056924,0.39176676928786863,0.69991,8.41980520396149
237.0,-1.8150000000000253,0.16283790839019285,5.141076177445094,0.0,0.0,34.73959200957539,173.69796004787693,0.3840092675120549,0.69991,8.357062309307905
238.0,-1.8100000000000254,0.1636541368026999,5.110447432230765,0.0,0.0,34.22238686579116,171.11193432895578,0.3764053745630213,0.69991,8.294790263961067
239.0,-1.8050000000000255,0.1644744565771507,5.079971448520493,0.0,0.0,33.71288190342193,168.56440951710962,0.3689520487822099,0.69991,8.232985555461513
240.0,-1.8000000000000256,0.1652988882215823,5.049647464413101,0.0,0.0,33.21096248170178,166.05481240850887,0.3616463087399374,0.69991,8.17164469775313
241.0,-1.7950000000000257,0.16612745234682877,5.019474721807405,0.0,0.0,32.71651566664342,163.58257833321707,0.3544852320427837,0.69991,8.110764230985538
242.0,-1.7900000000000258,0.1669601696670364,4.989452466383268,0.0,0.0,32.2294302056276,161.14715102813798,0.3474659541645954,0.69991,8.050340721317953
243.0,-1.785000000000026,0.16779706100018155,4.959579947582742,0.0,0.0,31.749596502370785,158.7479825118539,0.3405856673006372,0.69991,7.990370760724547
244.0,-1.780000000000026,0.1686381472685911,4.9298564185913,0.0,0.0,31.27690659226551,156.38453296132755,0.3338416192444327,0.69991,7.930850966801261
245.0,-1.7750000000000261,0.16948344949946567,4.90028113631917,0.0,0.0,30.811254118087927,154.05627059043962,0.3272311122868447,0.69991,7.871777982574085
246.0,-1.7700000000000262,0.17033298882540496,4.870853361382755,0.0,0.0,30.35253430606694,151.7626715303347,0.3207515021369562,0.69991,7.813148476308778
247.0,-1.7650000000000263,0.17118678648493643,4.841572358086148,0.0,0.0,29.9006439423097,149.5032197115485,0.3144001968643183,0.69991,7.754959141322033
248.0,-1.7600000000000264,0.17204486382304598,4.8124373944027425,0.0,0.0,29.455481349578015,147.2774067478901,0.30817465586214365,0.69991,7.697206695794049
249.0,-1.7550000000000265,0.17290724229171178,4.783447741956929,0.0,0.0,29.01694636441057,145.08473182205287,0.30207238883102977,0.69991,7.639887882582537
250.0,-1.7500000000000266,0.1737739434504405,4.7546026760058835,0.0,0.0,28.584940314585698,142.9247015729285,0.2960909547828062,0.69991,7.582999469038115
251.0,-1.7450000000000268,0.1746449889668062,4.725901475421459,0.0,0.0,28.159365996919735,140.7968299845987,0.29022796106410664,0.69991,7.526538246821101
252.0,-1.7400000000000269,0.17552040061699214,4.697343422672144,0.0,0.0,27.74012765539588,138.70063827697945,0.2844810623992757,0.69991,7.470501031719683
253.0,-1.735000000000027,0.17640020028633524,4.668927803805133,0.0,0.0,27.3271309596187,136.63565479809355,0.2788479599522272,0.69991,7.414884663469475
254.0,-1.730000000000027,0.177284409969873,4.640653908428474,0.0,0.0,26.920282983589377,134.60141491794695,0.2733264004068796,0.69991,7.359686005574405
255.0,-1.7250000000000272,0.17817305177289358,4.612521029693309,0.0,0.0,26.519492184796984,132.59746092398498,0.26791417506579884,0.69991,7.304901945128987
256.0,-1.7200000000000273,0.17906614791148834,4.5845284642762065,0.0,0.0,26.12466838362102,130.62334191810515,0.2626091189666904,0.69991,7.250529392641911
257.0,-1.7150000000000274,0.17996372071310726,4.556675512361571,0.0,0.0,25.73572274304062,128.67861371520314,0.25740911001638545,0.69991,7.196565281860973
258.0,-1.7100000000000275,0.1808657926171171,4.528961477624156,0.0,0.0,25.35256774864585,126.7628387432293,0.25231206814197504,0.69991,7.1430065695993195
259.0,-1.7050000000000276,0.1817723861753625,4.501385667211648,0.0,0.0,24.975117188946598,124.87558594473303,0.24731595445875354,0.69991,7.089850235563005
260.0,-1.7000000000000277,0.18268352405272958,4.473947391727352,0.0,0.0,24.603286135974624,123.01643067987317,0.2424187704546373,0.69991,7.037093282179852
261.0,-1.6950000000000278,0.18359922902771278,4.446645965212949,0.0,0.0,24.236990926174407,121.18495463087208,0.23761855719073335,0.69991,6.984732734429601
262.0,-1.690000000000028,0.1845195239929841,4.419480705131358,0.0,0.0,23.87614914157849,119.38074570789252,0.23291339451773763,0.69991,6.932765639675331
263.0,-1.685000000000028,0.1854444319559657,4.392450932349659,0.0,0.0,23.5206795912631,117.60339795631556,0.2283014003078497,0.69991,6.881189067496171
264.0,-1.6800000000000281,0.18637397603940473,4.3655559711221255,0.0,0.0,23.170502293079835,115.85251146539923,0.22378072970189655,0.69991,6.830000109521253
265.0,-1.6750000000000282,0.18730817948195172,4.338795149073327,0.0,0.0,22.82553845565935,114.12769227829679,0.21934957437136426,0.69991,6.779195879264922
266.0,-1.6700000000000284,0.18824706563874144,4.312167797181318,0.0,0.0,22.48571046068296,112.42855230341485,0.2150061617950426,0.69991,6.728773511963202
267.0,-1.6650000000000285,0.18919065798197665,4.285673249760913,0.0,0.0,22.150941845418203,110.75470922709107,0.21074875454999276,0.69991,6.678730164411477
268.0,-1.6600000000000286,0.1901389801015151,4.259310844447049,0.0,0.0,21.821157285514396,109.10578642757203,0.2065756496165552,0.69991,6.629063014803398
269.0,-1.6550000000000287,0.19109205570545917,4.233079922178218,0.0,0.0,21.49628257805433,107.4814128902717,0.2024851776971189,0.69991,6.57976926257102
270.0,-1.6500000000000288,0.19204990862074858,4.206979827179999,0.0,0.0,21.176244624858317,105.88122312429164,0.1984757025483802,0.69991,6.530846128226121
271.0,-1.6450000000000289,0.19301256279375614,4.181009906948655,0.0,0.0,20.86097141603678,104.30485708018394,0.19454562032682357,0.69991,6.482290853202735
272.0,-1.640000000000029,0.19398004229088628,4.15516951223483,0.0,0.0,20.55039201378772,102.75196006893864,0.19069335894716283,0.69991,6.434100699700866
273.0,-1.635000000000029,0.19495237129917684,4.12945799702731,0.0,0.0,20.244436536435433,101.22218268217719,0.18691737745348613,0.69991,6.386272950531374
274.0,-1.6300000000000292,0.19592957412690362,4.103874718536875,0.0,0.0,19.943036142706806,99.71518071353407,0.18321616540285302,0.69991,6.338804908962039
275.0,-1.6250000000000293,0.19691167520418829,4.07841903718023,0.0,0.0,19.64612301624177,98.23061508120888,0.1795882422610971,0.69991,6.291693898564778
276.0,-1.6200000000000294,0.19789869908360885,4.053090316564016,0.0,0.0,19.353630350334313,96.76815175167161,0.17603215681059264,0.69991,6.244937263064018
277.0,-1.6150000000000295,0.19889067044081377,4.027887923468898,0.0,0.0,19.065492332900703,95.32746166450356,0.17254648656974822,0.69991,6.198532366186209
278.0,-1.6100000000000296,0.19988761407513858,4.002811227833736,0.0,0.0,18.78164413167148,93.90822065835744,0.16912983722399502,0.69991,6.152476591510471
279.0,-1.6050000000000297,0.20088955491022611,3.9778596027398327,0.0,0.0,18.502021879603927,92.51010939801968,0.16578084206804253,0.69991,6.106767342320366
280.0,-1.6000000000000298,0.2018965179946494,3.9530324243952624,0.0,0.0,18.226562660511718,91.13281330255863,0.16249816145917814,0.69991,6.0614020414567875
281.0,-1.59500000000003,0.202908528502538,3.928329072119272,0.0,0.0,17.955204494908507,89.77602247454259,0.15928048228139222,0.69991,6.016378131171956
282.0,-1.59000000000003,0.2039256117342073,3.9037489283267695,0.0,0.0,17.687886326062287,88.43943163031149,0.15612651742011416,0.69991,5.97169307298452
283.0,-1.5850000000000302,0.20494779311679112,3.879291378512878,0.0,0.0,17.42454800625736,87.12274003128687,0.15303500524734945,0.69991,5.927344347535738
284.0,-1.5800000000000303,0.20597509820487722,3.8549558112375806,0.0,0.0,17.165130283260858,85.82565141630434,0.15000470911701164,0.69991,5.883329454446754
285.0,-1.5750000000000304,0.20700755268114635,3.8307416181104257,0.0,0.0,16.909574786990724,84.54787393495367,0.14703441687024738,0.69991,5.839645912176943
286.0,-1.5700000000000305,0.20804518235701414,3.8066481937753247,0.0,0.0,16.657824016382218,83.28912008191114,0.14412294035055676,0.69991,5.796291257883324
287.0,-1.5650000000000306,0.20908801317327655,3.7826749358954146,0.0,0.0,16.409821326449915,82.04910663224963,0.14126911492851488,0.69991,5.753263047281026
288.0,-1.5600000000000307,0.21013607120075828,3.758821245138,0.0,0.0,16.165510915542363,80.82755457771187,0.13847179903590448,0.69991,5.710558854504818
289.0,-1.5550000000000308,0.21118938264096465,3.735086525159569,0.0,0.0,15.92483781278646,79.62418906393235,0.13572987370907352,0.69991,5.668176271971667
290.0,-1.550000000000031,0.2122479738267365,3.7114701825908867,0.0,0.0,15.687747865718787,78.43873932859398,0.13304224214133475,0.69991,5.6261129102443395
291.0,-1.545000000000031,0.2133118712229086,3.6879716270221587,0.0,0.0,15.454187728101067,77.27093864050538,0.13040782924422842,0.69991,5.584366397896025
292.0,-1.5400000000000311,0.21438110142697128,3.6645902709882714,0.0,0.0,15.224104847917042,76.12052423958525,0.12782558121747256,0.69991,5.54293438137598
293.0,-1.5350000000000312,0.21545569116973534,3.6413255299541056,0.0,0.0,14.997447455548047,74.98723727774028,0.12529446512742887,0.69991,5.501814524876187
294.0,-1.5300000000000313,0.21653566731600027,3.618176822299926,0.0,0.0,14.774164552124622,73.87082276062316,0.12281346849391538,0.69991,5.4610045101990075
295.0,-1.5250000000000314,0.21762105686522604,3.595143569306833,0.0,0.0,14.55420589805156,72.77102949025785,0.12038159888520099,0.69991,5.420502036625839
296.0,-1.5200000000000315,0.21871188695220786,3.5722251951423036,0.0,0.0,14.337522001703778,71.68761000851893,0.11799788352101949,0.69991,5.380304820786759
297.0,-1.5150000000000317,0.21980818484775475,3.5494211268457896,0.0,0.0,14.124064108290497,70.62032054145253,0.1156613688834445,0.69991,5.340410596531147
298.0,-1.5100000000000318,0.22090997795937117,3.526730794314396,0.0,0.0,13.91378418888521,69.56892094442608,0.11337112033546957,0.69991,5.300817114799276
299.0,-1.5050000000000319,0.22201729383194233,3.504153630288628,0.0,0.0,13.706634929618962,68.53317464809486,0.11112622174714097,0.69991,5.261522143494883
300.0,-1.500000000000032,0.22313016014842268,3.4816890703382084,0.0,0.0,13.502569721034545,67.51284860517276,0.10892577512909339,0.69991,5.2225234673586804
301.0,-1.495000000000032,0.22424860473052813,3.4593365528479687,0.0,0.0,13.301542647599158,66.50771323799583,0.10676890027334233,0.69991,5.1838188878428335
302.0,-1.4900000000000322,0.22537265553943148,3.4370955190038073,0.0,0.0,13.103508477373227,65.51754238686618,0.10465473440118912,0.69991,5.14540622298637
303.0,-1.4850000000000323,0.22650234067646147,3.41496541277872,0.0,0.0,12.908422651833028,64.54211325916519,0.10258243181809794,0.69991,5.107283307291536
304.0,-1.4800000000000324,0.22763768838380535,3.392945680918899,0.0,0.0,12.716241275844826,63.581206379224184,0.10055116357540672,0.69991,5.069447991601072
305.0,-1.4750000000000325,0.228778727045215,3.3710357729298996,0.0,0.0,12.52692110778829,62.6346055389415,0.09856011713873666,0.69991,5.0318981429764165
306.0,-1.4700000000000326,0.22992548518671635,3.3492351410628824,0.0,0.0,12.340419549826944,61.702097749134765,0.0966084960629676,0.69991,4.994631644576828
307.0,-1.4650000000000327,0.23107799147732264,3.3275432403009146,0.0,0.0,12.15669463832347,60.7834731916174,0.0946955196736494,0.69991,4.9576463955394034
308.0,-1.4600000000000328,0.2322362747297512,3.3059595283453476,0.0,0.0,11.975705034397723,59.87852517198866,0.09282042275472172,0.69991,4.920940310860013
309.0,-1.455000000000033,0.23340036390114366,3.284483465602257,0.0,0.0,11.797410014625298,58.98705007312654,0.09098245524241737,0.69991,4.884511321275113
310.0,-1.450000000000033,0.2345702880937899,3.263114515168958,0.0,0.0,11.621769461874592,58.10884730937301,0.08918088192522688,0.69991,4.848357373144463
311.0,-1.4450000000000331,0.23574607655585572,3.2418521428205755,0.0,0.0,11.448743856280283,57.24371928140146,0.08741498214980403,0.69991,4.8124764283347075
312.0,-1.4400000000000333,0.23692775868211388,3.2206958169966935,0.0,0.0,11.278294266351185,56.39147133175597,0.08568404953269493,0.69991,4.776866464103843
313.0,-1.4350000000000334,0.2381153640146791,3.199645008788064,0.0,0.0,11.11038234021051,55.55191170105259,0.08398739167777519,0.69991,4.741525472986546
314.0,-1.4300000000000335,0.23930892224374653,3.1786991919233856,0.0,0.0,10.944970296966522,54.72485148483265,0.08232432989928229,0.69991,4.7064514626803655
315.0,-1.4250000000000336,0.24050846320833405,3.1578578427561474,0.0,0.0,10.782020918211687,53.91010459105848,0.08069419895033217,0.69991,4.671642455932763
316.0,-1.4200000000000337,0.24171401689702832,3.1371204402515316,0.0,0.0,10.62149753964837,53.10748769824189,0.07909634675681165,0.69991,4.637096490429008
317.0,-1.4150000000000338,0.24292561344873426,3.1164864659733986,0.0,0.0,10.46336404283921,52.31682021419609,0.07753013415654009,0.69991,4.6028116186809065
318.0,-1.410000000000034,0.24414328315342881,3.095955404071315,0.0,0.0,10.307584847080326,51.53792423540167,0.07599493464359594,0.69991,4.568785907916369
319.0,-1.405000000000034,0.245367056452918,3.075526741267664,0.0,0.0,10.154124901395503,50.770624506977555,0.07449013411770611,0.69991,4.535017439969802
320.0,-1.400000000000034,0.24659696394159808,3.055199966844813,0.0,0.0,10.002949676649578,50.01474838324793,0.0730151306385976,0.69991,4.501504311173325
321.0,-1.3950000000000342,0.24783303636722026,3.0349745726323407,0.0,0.0,9.854025157779237,49.270125788896216,0.07156933418521338,0.69991,4.468244632248801
322.0,-1.3900000000000343,0.24907530463165964,3.0148500529943396,0.0,0.0,9.707317836139481,48.53658918069744,0.07015216641969614,0.69991,4.435236528200671
323.0,-1.3850000000000344,0.2503237997916875,2.99482590481677,0.0,0.0,9.562794701964044,47.81397350982026,0.06876306045604537,0.69991,4.402478138209598
324.0,-1.3800000000000345,0.2515785530597478,2.974901627494886,0.0,0.0,9.420423236938055,47.10211618469031,0.06740146063335546,0.69991,4.369967615526906
325.0,-1.3750000000000346,0.2528395958047377,2.9550767229207144,0.0,0.0,9.280171406881273,46.40085703440641,0.06606682229354392,0.69991,4.3377031273697995
326.0,-1.3700000000000347,0.2541069595527915,2.9353506954706092,0.0,0.0,9.142007654540272,45.71003827270141,0.06475861156348084,0.69991,4.305682854817386
327.0,-1.3650000000000349,0.2553806759880688,2.9157230519928583,0.0,0.0,9.00590089248792,45.029504462439654,0.06347630514143257,0.69991,4.27390499270745
328.0,-1.360000000000035,0.2566607769535469,2.896193301795351,0.0,0.0,8.871820496128576,44.35910248064293,0.06221939008773405,0.69991,4.242367749534028
329.0,-1.355000000000035,0.25794729445181663,2.8767609566333148,0.0,0.0,8.739736296807429,43.698681484037195,0.060987363619606064,0.69991,4.211069347345724
330.0,-1.3500000000000352,0.2592402606458824,2.85742553069711,0.0,0.0,8.609618575022422,43.04809287511216,0.05977973291003546,0.69991,4.1800080216448
331.0,-1.3450000000000353,0.26053970785996644,2.8381865406000797,0.0,0.0,8.481438053737241,42.40719026868626,0.05859601489063776,0.69991,4.149182021287013
332.0,-1.3400000000000354,0.2618456685803167,2.819043505366471,0.0,0.0,8.355165891793856,41.77582945896933,0.05743573605842338,0.69991,4.118589608382203
333.0,-1.3350000000000355,0.2631581754560194,2.799995946419404,0.0,0.0,8.230773677423139,41.15386838711575,0.05629843228639009,0.69991,4.088229058195626
334.0,-1.3300000000000356,0.2644772612998145,2.7810433875689156,0.0,0.0,8.108233421852097,40.541167109260535,0.05518364863786607,0.69991,4.058098659050011
335.0,-1.3250000000000357,0.2658029590889171,2.762185355000045,0.0,0.0,7.9875175530062785,39.937587765031445,0.054090939184529126,0.69991,4.028196712228366
336.0,-1.3200000000000358,0.2671353019658408,2.7434213772609968,0.0,0.0,7.868598909305944,39.34299454652977,0.05301986682802946,0.69991,3.998521531877491
337.0,-1.315000000000036,0.26847432323922693,2.7247509852513505,0.0,0.0,7.751450733554591,38.75725366777301,0.051970003125144486,0.69991,3.9690714449122204
338.0,-1.310000000000036,0.26982005638467715,2.7061737122103318,0.0,0.0,7.6360466669184754,38.18023333459243,0.05094092811639581,0.69991,3.9398447909203775
339.0,-1.3050000000000361,0.2711725350455901,2.6876890937051496,0.0,0.0,7.522360742995763,37.61180371497886,0.04993223015805987,0.69991,3.9108399220684333
340.0,-1.3000000000000362,0.2725317930340027,2.6692966676193772,0.0,0.0,7.410367381973975,37.05183690986992,0.048943505757504946,0.69991,3.882055203007869
341.0,-1.2950000000000363,0.2738978643314356,2.650995974141405,0.0,0.0,7.3000413848744286,36.500206924372186,0.04797435941178871,0.69991,3.8534890107822375
342.0,-1.2900000000000365,0.2752707830897423,2.6327865557529417,0.0,0.0,7.191357927882357,35.956789639411824,0.04702440344945181,0.69991,3.8251397347349125
343.0,-1.2850000000000366,0.27665058363196326,2.61466795721758,0.0,0.0,7.0842925567614445,35.421462783807264,0.046093257875444084,0.69991,3.797005776417525
344.0,-1.2800000000000367,0.2780373004531839,2.5966397255694136,0.0,0.0,6.978821181351525,34.894105906757666,0.04518055021912151,0.69991,3.7690855494990787
345.0,-1.2750000000000368,0.27943096822139707,2.5787014101017105,0.0,0.0,6.874920070148191,34.37460035074099,0.04428591538525295,0.69991,3.7413774796757426
346.0,-1.2700000000000369,0.2808316217783694,2.560852562355652,0.0,0.0,6.772565844963105,33.86282922481556,0.043408995507977194,0.69991,3.7138800045813114
347.0,-1.265000000000037,0.2822392961405129,2.5430927361091125,0.0,0.0,6.67173547566381,33.358677378319086,0.04254943980765187,0.69991,3.6865915736983284
348.0,-1.260000000000037,0.28365402649975985,2.525421487365513,0.0,0.0,6.5724062749918515,32.862031374959294,0.04170690445053689,0.69991,3.6595106482698694
349.0,-1.2550000000000372,0.285075848224443,2.507838374342713,0.0,0.0,6.47455589345805,32.372779467290286,0.040881052411256356,0.69991,3.632635701211982
350.0,-1.2500000000000373,0.28650479686017943,2.4903429574619715,0.0,0.0,6.37816231431377,31.890811571568882,0.04007155333798395,0.69991,3.605965217026764
351.0,-1.2450000000000374,0.2879409081307595,2.4729347993369553,0.0,0.0,6.283203848597059,31.41601924298532,0.039278083420297774,0.69991,3.579497691716101
352.0,-1.2400000000000375,0.2893842179390398,2.455613464762805,0.0,0.0,6.189659130252538,30.94829565126272,0.03850032525965187,0.69991,3.5532316326960216
353.0,-1.2350000000000376,0.29083476236784067,2.4383785207052537,0.0,0.0,6.097507111323955,30.4875355566198,0.03773796774241259,0.69991,3.5271655587117055
354.0,-1.2300000000000377,0.2922925776808484,2.4212295362898026,0.0,0.0,6.006727057218298,30.033635286091517,0.03699070591540895,0.69991,3.501297999753102
355.0,-1.2250000000000378,0.2937577003235217,2.4041660827909475,0.0,0.0,5.917298542040431,29.58649271020218,0.036258240863947334,0.69991,3.475627496971185
356.0,-1.220000000000038,0.295230166924003,2.387187733621463,0.0,0.0,5.829201443997175,29.146007219985904,0.03554027959224163,0.69991,3.450152602594815
357.0,-1.215000000000038,0.296710014294034,2.3702940643217354,0.0,0.0,5.742415940869827,28.71207970434916,0.03483653490621099,0.69991,3.4248718798482183
358.0,-1.2100000000000382,0.298197279429876,2.3534846525491515,0.0,0.0,5.6569225055540695,28.284612527770374,0.03414672529859837,0.69991,3.3997839028690753
359.0,-1.2050000000000383,0.2996919995132349,2.3367590780675425,0.0,0.0,5.572701901666295,27.8635095083315,0.03347057483636389,0.69991,3.3748872566272077
360.0,-1.2000000000000384,0.30119421191219053,2.320116922736675,0.0,0.0,5.489735179215336,27.448675896076708,0.03280781305030794,0.69991,3.3501805368438653
361.0,-1.1950000000000385,0.30270395418213125,2.3035577705017984,0.0,0.0,5.40800367033864,27.040018351693224,0.03215817482687986,0.69991,3.325662349911606
